park,year,PTP,ecoregion,latitude,longitude,plot,transect,point,water,wetland,shrub,dshrub,dec,mixed,spruce,baresnow,elev_m,jdate,radius,sound,obsnum,AMPI,AMRO,ATSP,DEJU,FOSP,GCSP,HETH,OCWA,ROPT,SAVS,WCSP,WIPT,WISN,WIWA,YRWA
LACL,2004,225530111,LH,60.77559714,-153.9700074,22553,1,11,0.552380952,0.0,0.165079365,0.028571429,0.0,0.247619048,0.0,0.006349206,786.5291429,143,150.0,0.0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
LACL,2004,227890101,LH,60.77661236,-154.438965,22789,1,1,0.0,0.0,0.337579618,0.662420382,0.0,0.0,0.0,0.0,825.41364,144,150.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LACL,2004,225530112,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
LACL,2004,225530113,LH,60.77792136,-153.952041,22553,1,13,0.605678233,0.0,0.173501577,0.034700315,0.0,0.186119874,0.0,0.0,803.2121684,143,150.0,0.0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
LACL,2004,227890102,LH,60.7810603,-154.4379616,22789,1,2,0.0,0.0,0.146964856,0.827476038,0.022364217,0.0,0.0,0.003194888,818.6928,144,150.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
LACL,2004,227890203,LH,60.78276434,-154.4201868,22789,2,3,0.0,0.0,0.635483871,0.274193548,0.067741935,0.022580645,0.0,0.0,766.6682526,144,150.0,0.15,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
LACL,2004,227890103,LH,60.78531512,-154.4347757,22789,1,3,0.0,0.0,0.254716981,0.562893082,0.0,0.128930818,0.0,0.05345912,900.0904421,144,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227890202,LH,60.785596,-154.4128913,22789,2,2,0.0,0.0,0.601265823,0.325949367,0.050632911,0.0,0.022151899,0.0,727.1084211,144,150.0,0.0,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
LACL,2004,227890201,LH,60.78805081,-154.4051671,22789,2,1,0.0,0.0,0.607594937,0.382911392,0.0,0.0,0.009493671,0.0,704.04228,144,150.0,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
LACL,2004,227890104,LH,60.78968871,-154.4324768,22789,1,4,0.0,0.0,0.649681529,0.292993631,0.01910828,0.038216561,0.0,0.0,826.9865684,144,150.0,0.13,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227890105,LH,60.79395653,-154.4295606,22789,1,5,0.0,0.0,0.663492063,0.155555556,0.0,0.095238095,0.085714286,0.0,771.7536,144,150.0,0.02,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920101,LH,60.79568504,-153.9830022,22792,1,1,0.298412698,0.0,0.104761905,0.403174603,0.066666667,0.0,0.0,0.126984127,765.8608,143,150.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227890106,LH,60.79819065,-154.4264202,22789,1,6,0.0,0.0,0.71884984,0.137380192,0.0,0.060702875,0.083067093,0.0,709.93,144,150.0,0.1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920102,LH,60.80025653,-153.9823398,22792,1,2,0.0,0.0,0.086538462,0.586538462,0.298076923,0.0,0.0,0.028846154,792.8283429,143,150.0,0.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LACL,2004,227890503,LH,60.81460736,-154.3978352,22789,5,3,0.0,0.0,0.812101911,0.121019108,0.0,0.0,0.066878981,0.0,500.8505684,145,150.0,0.1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,227920406,LH,60.81546214,-153.9745736,22792,4,6,0.0,0.0,0.0,0.407643312,0.0,0.0,0.0,0.592356688,1009.850526,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920404,LH,60.81610043,-153.9538795,22792,4,4,0.0,0.0,0.0,0.800632911,0.0,0.0,0.0,0.199367089,1042.608505,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227890502,LH,60.81628567,-154.3892392,22789,5,2,0.0,0.0,0.858044164,0.056782334,0.0,0.0,0.085173502,0.0,536.6886316,145,150.0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,227920402,LH,60.81678816,-153.9321977,22792,4,2,0.0,0.0,0.0,0.261146497,0.0,0.0,0.0,0.738853503,1072.992253,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227890501,LH,60.81785887,-154.38051,22789,5,1,0.019169329,0.0,0.559105431,0.019169329,0.0,0.0,0.402555911,0.0,551.3992421,145,150.0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,227920302,LH,60.8431205,-153.8403146,22792,3,2,0.0,0.0,0.0,0.412140575,0.0,0.0,0.0,0.587859425,1347.3176,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920304,LH,60.84881164,-153.8557008,22792,3,4,0.0,0.0,0.0,0.669871795,0.0,0.0,0.0,0.330128205,1259.205,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920305,LH,60.85212291,-153.8622801,22792,3,5,0.0,0.0,0.0,0.838607595,0.0,0.0,0.0,0.161392405,1218.7428,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920306,LH,60.85505415,-153.8704512,22792,3,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1174.72968,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920307,LH,60.85885123,-153.876911,22792,3,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1133.807874,145,150.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LACL,2004,227920308,LH,60.86236862,-153.8829624,22792,3,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1090.911284,145,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920201,LH,60.86689845,-153.8876829,22792,2,1,0.0,0.0,0.009493671,0.990506329,0.0,0.0,0.0,0.0,1055.78148,144,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,227920202,LH,60.87119401,-153.8911043,22792,2,2,0.0,0.0,0.02866242,0.97133758,0.0,0.0,0.0,0.0,1014.17628,144,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,230310101,LH,60.88182352,-153.8362398,23031,1,1,0.0,0.0,0.436708861,0.474683544,0.018987342,0.0,0.0,0.069620253,866.1654,144,150.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LACL,2004,230310102,LH,60.886164,-153.8393236,23031,1,2,0.0,0.0,0.006329114,0.914556962,0.044303797,0.0,0.0,0.034810127,915.0898105,144,150.0,0.0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
LACL,2004,230310105,LH,60.8990951,-153.8482614,23031,1,5,0.147798742,0.0,0.493710692,0.355345912,0.0,0.0,0.0,0.003144654,909.7638316,144,150.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LACL,2004,230310112,LH,60.90063058,-153.9030633,23031,1,12,0.0,0.0,0.528846154,0.445512821,0.0,0.0,0.0,0.025641026,883.2462316,144,150.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,230310111,LH,60.90133726,-153.8938621,23031,1,11,0.0,0.0,0.648734177,0.303797468,0.0,0.025316456,0.0,0.022151899,880.2142737,144,150.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,230310109,LH,60.90138445,-153.8774326,23031,1,9,0.0,0.0,0.450160772,0.408360129,0.0,0.0,0.012861736,0.128617363,873.4552,144,150.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,230310202,AR,60.90355134,-153.9215164,23031,2,2,0.0,0.0,0.583870968,0.061290323,0.0,0.209677419,0.14516129,0.0,842.6196,145,150.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,230310203,AR,60.90371562,-153.9308262,23031,2,3,0.0,0.0,0.455696203,0.234177215,0.006329114,0.189873418,0.113924051,0.0,787.3304842,145,150.0,0.05,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,230310201,AR,60.90399231,-153.9118409,23031,2,1,0.0,0.0,0.70096463,0.167202572,0.0,0.106109325,0.025723473,0.0,886.49175,145,150.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
LACL,2004,230310108,LH,60.90483796,-153.8711107,23031,1,8,0.031948882,0.0,0.715654952,0.217252396,0.0,0.028753994,0.0,0.006389776,858.4038857,144,150.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,230310107,LH,60.90539502,-153.8617612,23031,1,7,0.012820513,0.0,0.682692308,0.272435897,0.0,0.019230769,0.003205128,0.009615385,868.7762526,144,150.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LACL,2004,230310211,AR,60.90671458,-153.894385,23031,2,11,0.0,0.0,0.545741325,0.211356467,0.0,0.192429022,0.050473186,0.0,813.6555789,145,150.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,230310212,AR,60.90686118,-153.9046166,23031,2,12,0.0,0.0,0.519354839,0.112903226,0.0,0.216129032,0.151612903,0.0,809.5923429,145,150.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,230310204,AR,60.90821804,-153.9313,23031,2,4,0.0,0.0,0.757188498,0.0,0.108626198,0.108626198,0.025559105,0.0,687.7410947,145,150.0,0.7,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
LACL,2004,230310210,AR,60.90946913,-153.8850424,23031,2,10,0.0,0.0,0.61341853,0.0,0.0,0.332268371,0.054313099,0.0,757.41276,145,150.0,0.15,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
LACL,2004,230310209,AR,60.91123721,-153.8936084,23031,2,9,0.0,0.0,0.952531646,0.0,0.0,0.034810127,0.012658228,0.0,724.8434286,145,150.0,0.25,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
LACL,2004,230310208,AR,60.91135682,-153.9030825,23031,2,8,0.0,0.0,0.863057325,0.0,0.006369427,0.111464968,0.01910828,0.0,706.86168,145,150.0,0.3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
LACL,2004,230310205,AR,60.91256591,-153.9283518,23031,2,5,0.0,0.0,0.53164557,0.0,0.003164557,0.0,0.465189873,0.0,613.4862,145,150.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
LACL,2004,230310207,AR,60.91367927,-153.9110817,23031,2,7,0.0,0.0,0.73015873,0.0,0.0,0.0,0.26984127,0.0,642.9354947,145,50.0,0.6,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
LACL,2004,230310206,AR,60.91474093,-153.920202,23031,2,6,0.0,0.0,0.450479233,0.0,0.111821086,0.0,0.437699681,0.0,594.0070737,145,50.0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
LACL,2004,232670211,AR,60.93591252,-154.4952005,23267,2,11,0.003164557,0.079113924,0.082278481,0.0,0.0,0.015822785,0.819620253,0.0,302.3776421,147,150.0,0.0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
LACL,2004,232670210,AR,60.93959369,-154.498732,23267,2,10,0.015822785,0.06329114,0.272151899,0.0,0.0,0.0,0.648734177,0.0,303.0032842,147,150.0,0.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
LACL,2004,232670209,AR,60.94410717,-154.4993986,23267,2,9,0.0,0.119873817,0.410094637,0.0,0.0,0.0,0.470031546,0.0,302.8428632,147,150.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
LACL,2004,232670208,AR,60.94859954,-154.5003465,23267,2,8,0.0,0.094936709,0.439873418,0.0,0.0,0.0,0.465189873,0.0,308.5538526,147,150.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LACL,2004,232670207,AR,60.95731311,-154.4947302,23267,2,7,0.0,0.0,0.112179487,0.0,0.0,0.019230769,0.868589744,0.0,332.3336,147,50.0,1.0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
LACL,2004,232700103,AR,60.96001343,-154.0007522,23270,1,3,0.012658228,0.056962026,0.860759494,0.0,0.0,0.0,0.069620253,0.0,376.2675789,146,50.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
LACL,2004,232700102,AR,60.9607616,-153.9914782,23270,1,2,0.262658228,0.018987342,0.607594937,0.0,0.0,0.0,0.110759494,0.0,380.5428,146,150.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
LACL,2004,232700105,AR,60.96143089,-154.0191756,23270,1,5,0.259493671,0.205696203,0.509493671,0.0,0.0,0.0,0.025316456,0.0,374.8879579,146,150.0,0.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
LACL,2004,232670206,AR,60.96149669,-154.4911398,23267,2,6,0.0,0.0,0.237341772,0.0,0.0,0.0,0.762658228,0.0,351.25152,147,50.0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LACL,2004,232700104,AR,60.96153466,-154.0096757,23270,1,4,0.408945687,0.019169329,0.488817891,0.0,0.0,0.0,0.083067093,0.0,374.35536,146,50.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
LACL,2004,232700101,AR,60.96200036,-153.9824319,23270,1,1,0.612698413,0.057142857,0.244444444,0.0,0.0,0.006349206,0.079365079,0.0,381.0,146,150.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
LACL,2004,232700106,AR,60.96323627,-154.0279223,23270,1,6,0.441640379,0.201892745,0.334384858,0.0,0.0,0.022082019,0.0,0.0,373.7283429,146,150.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
LACL,2004,232670205,AR,60.96586609,-154.4889187,23267,2,5,0.0,0.0,0.228571429,0.0,0.0,0.003174603,0.768253968,0.0,370.713,147,150.0,0.8,2,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
LACL,2004,232670204,AR,60.97014329,-154.4863751,23267,2,4,0.0,0.0,0.107255521,0.0,0.0,0.170347003,0.722397476,0.0,395.76756,147,50.0,1.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
LACL,2004,232670203,AR,60.97441102,-154.4831718,23267,2,3,0.0,0.0,0.434920635,0.0,0.085714286,0.047619048,0.431746032,0.0,436.9388211,147,50.0,1.0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
LACL,2004,232670101,LH,60.97811172,-154.4982643,23267,1,1,0.0,0.0,0.22611465,0.722929936,0.050955414,0.0,0.0,0.0,680.0088,146,150.0,0.2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
LACL,2004,232670202,LH,60.97873743,-154.480306,23267,2,2,0.0,0.0,0.688888889,0.006349206,0.079365079,0.038095238,0.187301587,0.0,513.08508,147,150.0,0.9,2,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
LACL,2004,232670201,LH,60.98154997,-154.4876355,23267,2,1,0.0,0.0,0.381410256,0.564102564,0.054487179,0.0,0.0,0.0,684.0514105,147,150.0,0.65,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
LACL,2004,232670102,LH,60.98262026,-154.4982075,23267,1,2,0.0,0.0,0.150159744,0.760383387,0.089456869,0.0,0.0,0.0,761.3904,146,150.0,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
LACL,2004,232700201,AR,60.98319392,-153.91978,23270,2,1,0.038461538,0.0,0.320512821,0.0,0.041666667,0.169871795,0.429487179,0.0,380.7387429,147,50.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
LACL,2004,232670105,LH,60.98368937,-154.4837752,23267,1,5,0.0,0.0,0.396825397,0.580952381,0.022222222,0.0,0.0,0.0,735.1936421,146,150.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LACL,2004,232700208,AR,60.98432262,-153.9300625,23270,2,8,0.157051282,0.0,0.288461538,0.0,0.112179487,0.269230769,0.173076923,0.0,375.5426286,147,150.0,0.5,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
LACL,2004,232700207,AR,60.98569877,-153.9390278,23270,2,7,0.164556962,0.0,0.433544304,0.0,0.253164557,0.050632911,0.098101266,0.0,375.49836,147,150.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
LACL,2004,232670103,LH,60.98715579,-154.4984064,23267,1,3,0.0,0.0,0.692307692,0.307692308,0.0,0.0,0.0,0.0,755.7153143,146,150.0,0.0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
LACL,2004,232700202,AR,60.98783028,-153.9190385,23270,2,2,0.0,0.0,0.231746032,0.0,0.041269841,0.457142857,0.26984127,0.0,478.6162105,147,50.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LACL,2004,232700206,AR,60.98959543,-153.9442843,23270,2,6,0.0,0.0,0.851265823,0.0,0.069620253,0.066455696,0.012658228,0.0,423.5704,147,50.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACL,2004,232670104,LH,60.99156459,-154.4981132,23267,1,4,0.0,0.0,0.396825397,0.380952381,0.003174603,0.025396825,0.193650794,0.0,755.99544,146,150.0,0.02,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
LACL,2004,232670106,LH,60.99158571,-154.4888503,23267,1,6,0.0,0.0,0.297468354,0.360759494,0.079113924,0.034810127,0.227848101,0.0,760.65888,146,150.0,0.45,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
LACL,2004,232700205,AR,60.99216356,-153.9366415,23270,2,5,0.0,0.0,0.791666667,0.0,0.0,0.019230769,0.189102564,0.0,506.8098286,147,50.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LACL,2004,232700203,AR,60.9923856,-153.9177113,23270,2,3,0.0,0.0,0.61414791,0.0,0.273311897,0.064308682,0.048231511,0.0,594.9405714,147,50.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
LACL,2004,232700204,AR,60.99257997,-153.9271462,23270,2,4,0.0,0.0,0.779552716,0.0,0.118210863,0.015974441,0.086261981,0.0,552.6701333,147,50.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
LACL,2004,232740205,AR,61.04013914,-153.2908334,23274,2,5,0.003194888,0.0,0.466453674,0.0,0.031948882,0.038338658,0.345047923,0.115015974,451.6494316,148,50.0,0.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LACL,2004,232740204,AR,61.04300634,-153.2834476,23274,2,4,0.098101266,0.025316456,0.405063291,0.0,0.012658228,0.0,0.180379747,0.278481013,443.4114286,148,150.0,0.9,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
LACL,2004,232740202,AR,61.04592014,-153.2701074,23274,2,2,0.0,0.0,0.212698413,0.0,0.0,0.13015873,0.46984127,0.187301587,441.8637474,148,50.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACL,2004,232740203,AR,61.04707232,-153.2792309,23274,2,3,0.045016077,0.028938907,0.411575563,0.0,0.025723473,0.032154341,0.45659164,0.0,454.03008,148,50.0,0.3,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
LACL,2004,232740103,AR,61.05023372,-153.2447243,23274,1,3,0.15755627,0.035369775,0.450160772,0.0,0.0,0.025723473,0.260450161,0.07073955,432.0620211,147,50.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACL,2004,232740201,AR,61.05027596,-153.2674362,23274,2,1,0.0,0.0,0.525641026,0.0,0.006410256,0.064102564,0.102564103,0.301282051,464.3628,148,50.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
LACL,2004,232740101,AR,61.05387314,-153.2617679,23274,1,1,0.0,0.0,0.550632911,0.0,0.063291139,0.003164557,0.091772152,0.291139241,478.5039158,147,150.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACL,2004,242320107,AR,61.45131508,-153.0080372,24232,1,7,0.0,0.0,0.901273885,0.098726115,0.0,0.0,0.0,0.0,951.7139368,148,150.0,0.1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
LACL,2004,242320106,AR,61.45578448,-153.0089794,24232,1,6,0.0,0.0,0.473015873,0.526984127,0.0,0.0,0.0,0.0,962.3213333,148,150.0,0.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
LACL,2004,242320105,AR,61.45966823,-153.0095198,24232,1,5,0.0,0.0,0.226537217,0.724919094,0.0,0.0,0.0,0.048543689,984.5185143,148,150.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LACL,2004,242320104,AR,61.48192369,-153.0587187,24232,1,4,0.0,0.0,0.0,0.275641026,0.0,0.0,0.0,0.724358974,1358.413389,148,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,165620101,AP,58.24966754,-155.7826114,16562,1,1,0.0,0.0,0.968152866,0.012738854,0.01910828,0.0,0.0,0.0,330.5386667,131,150.0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620102,AP,58.25389554,-155.7793359,16562,1,2,0.037974684,0.0,0.794303797,0.142405063,0.0,0.0,0.025316456,0.0,322.6709053,131,150.0,0.5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
KATM,2005,165620207,BBL,58.25611875,-155.7038004,16562,2,7,0.022364217,0.0,0.798722045,0.178913738,0.0,0.0,0.0,0.0,397.20012,132,150.0,0.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,165620103,AP,58.25669493,-155.7726421,16562,1,3,0.0,0.0,0.775316456,0.205696203,0.0,0.0,0.018987342,0.0,329.3291429,131,150.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620208,BBL,58.25801684,-155.7115468,16562,2,8,0.0,0.0,0.778481013,0.221518987,0.0,0.0,0.0,0.0,400.1733714,132,150.0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620211,AP,58.25910866,-155.7322719,16562,2,11,0.0,0.0,0.990506329,0.009493671,0.0,0.0,0.0,0.0,409.60548,132,150.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,165620104,AP,58.25947638,-155.7659178,16562,1,4,0.0,0.0,0.778846154,0.205128205,0.016025641,0.0,0.0,0.0,347.3413714,131,150.0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,165620105,AP,58.25949415,-155.7570208,16562,1,5,0.0,0.0,0.89556962,0.069620253,0.034810127,0.0,0.0,0.0,423.2067789,131,150.0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
KATM,2005,165620209,BBL,58.25951762,-155.7195577,16562,2,9,0.006329114,0.0,0.556962025,0.436708861,0.0,0.0,0.0,0.0,383.9173714,132,150.0,0.15,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620206,BBL,58.26027995,-155.7003926,16562,2,6,0.028481013,0.0,0.60443038,0.367088608,0.0,0.0,0.0,0.0,423.3962286,132,150.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,165620210,BBL,58.26239915,-155.7262268,16562,2,10,0.050473186,0.018927445,0.583596215,0.347003155,0.0,0.0,0.0,0.0,417.1428632,132,150.0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620212,AP,58.26264113,-155.7377395,16562,2,12,0.0,0.0,0.974358974,0.025641026,0.0,0.0,0.0,0.0,464.1596,132,50.0,0.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KATM,2005,165620106,AP,58.26323449,-155.7520924,16562,1,6,0.0,0.0,0.823151125,0.080385852,0.061093248,0.035369775,0.0,0.0,445.5053053,131,150.0,0.3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
KATM,2005,165620205,BBL,58.26473795,-155.7023405,16562,2,5,0.009584665,0.0,0.54313099,0.447284345,0.0,0.0,0.0,0.0,421.5553333,132,150.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,165620107,AP,58.26621635,-155.7447355,16562,1,7,0.0,0.0,0.984025559,0.009584665,0.006389776,0.0,0.0,0.0,468.1292571,131,150.0,0.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,165620204,BBL,58.26636077,-155.7103996,16562,2,4,0.006329114,0.0,0.550632911,0.443037975,0.0,0.0,0.0,0.0,406.1379789,132,150.0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,165620203,AP,58.2682881,-155.7181485,16562,2,3,0.0,0.0,0.617363344,0.382636656,0.0,0.0,0.0,0.0,389.5985684,132,150.0,0.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,165620108,AP,58.26893561,-155.7372496,16562,1,8,0.0,0.0,0.923809524,0.076190476,0.0,0.0,0.0,0.0,483.42804,131,150.0,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,165620202,AP,58.27204211,-155.7230679,16562,2,2,0.0,0.0,0.905362776,0.094637224,0.0,0.0,0.0,0.0,417.8647579,132,150.0,0.45,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
KATM,2005,165620201,AP,58.27263881,-155.7315981,16562,2,1,0.0,0.0,0.939297125,0.060702875,0.0,0.0,0.0,0.0,484.2546286,132,150.0,0.35,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000101,AP,58.29484105,-155.8763463,16800,1,1,0.018927445,0.0,0.012618297,0.757097792,0.0,0.0,0.0,0.211356467,775.0193143,131,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,165660108,AP,58.29662078,-155.100284,16566,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,655.8333474,144,50.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168000102,AP,58.29712093,-155.8837814,16800,1,2,0.0,0.0,0.051446945,0.790996785,0.0,0.0,0.0,0.15755627,734.5038316,131,150.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,168000103,AP,58.29948664,-155.8911146,16800,1,3,0.063694268,0.0,0.089171975,0.834394904,0.0,0.0,0.0,0.012738854,653.3605714,131,150.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
